nb_fire_hydrant,INCIDENT_NBR,CREATION_DATE,INCIDENT_TYPE_DESC,DESCRIPTION_GROUPE,CASERNE,NOM_VILLE,NOM_ARROND,DIVISION,LATITUDE,LONGITUDE,NOMBRE_UNITES
441,35353,2022-05-02 00:00:00,Déchets en feu,Autres incendies,66,Montréal,Verdun,2,45.46283,-73.5681,4
441,37022,2022-05-07 00:00:00,Déchets en feu,Autres incendies,66,Montréal,Verdun,2,45.445621,-73.57351,1
441,38107,2022-05-10 00:00:00,Feu de champ *,Autres incendies,66,Montréal,Verdun,2,45.46316,-73.575674,1
441,38249,2022-05-11 00:00:00,Feu de champ *,Autres incendies,66,Montréal,Verdun,2,45.472248,-73.570504,1
441,39187,2022-05-13 00:00:00,10-22 avec feu,Incendies de bâtiments,66,Montréal,Verdun,2,45.461011,-73.567169,6
441,39583,2022-05-14 00:00:00,Feu de champ *,Autres incendies,66,Montréal,Verdun,2,45.463232,-73.577298,1
441,39861,2022-05-15 00:00:00,Feu de champ *,Autres incendies,66,Montréal,Verdun,2,45.457667,-73.563414,1
441,41573,2022-05-20 00:00:00,10-22 avec feu,Incendies de bâtiments,66,Montréal,Verdun,2,45.450927,-73.576765,6
441,42314,2022-05-23 00:00:00,10-22 avec feu,Incendies de bâtiments,66,Montréal,Verdun,2,45.456686,-73.567562,11
441,42847,2022-05-24 00:00:00,Déchets en feu,Autres incendies,66,Montréal,Verdun,2,45.462696,-73.562548,1
441,43114,2022-05-25 00:00:00,Déchets en feu,Autres incendies,66,Montréal,Verdun,2,45.467232,-73.568794,1
441,43476,2022-05-26 00:00:00,Feu de bâtiment,Incendies de bâtiments,66,Montréal,Verdun,2,45.46236,-73.577553,25
441,46118,2022-06-04 00:00:00,Déchets en feu,Autres incendies,66,Montréal,Verdun,2,45.462781,-73.567009,1
441,46296,2022-06-04 00:00:00,Déchets en feu,Autres incendies,66,Montréal,Verdun,2,45.467603,-73.5664,1
441,46815,2022-06-06 00:00:00,Déchets en feu,Autres incendies,66,Montréal,Verdun,2,45.466501,-73.577362,1
441,50244,2022-06-16 00:00:00,Déchets en feu,Autres incendies,66,Montréal,Verdun,2,45.458618,-73.571732,1
441,53714,2022-06-25 00:00:00,Déchets en feu,Autres incendies,66,Montréal,Verdun,2,45.46092,-73.565118,1
441,53854,2022-06-25 00:00:00,10-22 avec feu,Incendies de bâtiments,66,Montréal,Verdun,2,45.460384,-73.563113,6
441,54382,2022-06-26 00:00:00,Déchets en feu,Autres incendies,66,Montréal,Verdun,2,45.467327,-73.570951,1
441,54960,2022-06-28 00:00:00,Déchets en feu,Autres incendies,66,Montréal,Verdun,2,45.446292,-73.577214,1
441,57227,2022-07-04 00:00:00,Feu de champ *,Autres incendies,66,Montréal,Verdun,2,45.459063,-73.563254,1
441,57315,2022-07-04 00:00:00,10-22 avec feu,Incendies de bâtiments,66,Montréal,Verdun,2,45.452188,-73.576656,6
441,59080,2022-07-09 00:00:00,Feu de champ *,Autres incendies,66,Montréal,Verdun,2,45.462442,-73.579355,1
441,60627,2022-07-14 00:00:00,Déchets en feu,Autres incendies,66,Montréal,Verdun,2,45.453166,-73.574402,1
441,60673,2022-07-14 00:00:00,10-22 avec feu,Incendies de bâtiments,66,Montréal,Verdun,2,45.470669,-73.56662,6
441,61217,2022-07-15 00:00:00,Feu de véhicule extérieur,Autres incendies,66,Montréal,Verdun,2,45.448602,-73.572643,1
441,62907,2022-07-20 00:00:00,Déchets en feu,Autres incendies,66,Montréal,Verdun,2,45.4514,-73.572387,5
441,66770,2022-07-31 00:00:00,Déchets en feu,Autres incendies,66,Montréal,Verdun,2,45.473113,-73.569303,1
441,71511,2022-08-15 00:00:00,10-22 avec feu,Incendies de bâtiments,66,Montréal,Verdun,2,45.458525,-73.57609,6
441,72494,2022-08-19 00:00:00,Déchets en feu,Autres incendies,66,Montréal,Verdun,2,45.467741,-73.564498,1
441,72606,2022-08-19 00:00:00,Déchets en feu,Autres incendies,66,Montréal,Verdun,2,45.46236,-73.577553,1
441,73895,2022-08-22 00:00:00,Déchets en feu,Autres incendies,66,Montréal,Verdun,2,45.46495,-73.567907,1
441,76884,2022-09-01 00:00:00,Feu / 2e Alerte,Incendies de bâtiments,66,Montréal,Verdun,2,45.46962,-73.569643,35
