YEAR,MONTH,CASERNE,INCIDENT_COUNT,RISK_LEVEL,MONTH_SIN,MONTH_COS,LAG1_INCIDENT_COUNT,TEMPERATURE_MAX,CRIME_COUNT,TOTAL_BUILDING_AREA,TOTAL_BUILDINGS,RESIDENTIAL,PUBLIC_SERVICES,AVG_FLOORS
2005,2,3.0,1.0,Low,0.8660254037844386,0.5000000000000001,0.0,3.6,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2005,3,3.0,3.0,Low,1.0,6.123233995736766e-17,1.0,13.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2005,4,3.0,3.0,Low,0.8660254037844387,-0.4999999999999998,3.0,20.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2005,5,3.0,1.0,Low,0.49999999999999994,-0.8660254037844387,3.0,23.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2005,6,3.0,2.0,Low,1.2246467991473532e-16,-1.0,1.0,30.5,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2005,7,3.0,1.0,Low,-0.4999999999999997,-0.8660254037844388,2.0,30.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2005,8,3.0,2.0,Low,-0.8660254037844384,-0.5000000000000004,1.0,29.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2005,9,3.0,3.0,Low,-1.0,-1.8369701987210297e-16,2.0,28.0,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2005,10,3.0,1.0,Low,-0.8660254037844386,0.5000000000000001,3.0,24.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2005,11,3.0,0.0,Low,-0.5000000000000004,0.8660254037844384,1.0,15.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2005,12,3.0,1.0,Low,-2.4492935982947064e-16,1.0,0.0,2.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2006,1,3.0,4.0,Low,0.49999999999999994,0.8660254037844387,1.0,5.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2006,2,3.0,0.0,Low,0.8660254037844386,0.5000000000000001,4.0,5.7,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2006,3,3.0,1.0,Low,1.0,6.123233995736766e-17,0.0,18.8,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2006,4,3.0,4.0,Low,0.8660254037844387,-0.4999999999999998,1.0,20.8,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2006,5,3.0,2.0,Low,0.49999999999999994,-0.8660254037844387,4.0,28.5,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2006,6,3.0,2.0,Low,1.2246467991473532e-16,-1.0,2.0,29.6,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2006,7,3.0,1.0,Low,-0.4999999999999997,-0.8660254037844388,2.0,30.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2006,8,3.0,0.0,Low,-0.8660254037844384,-0.5000000000000004,1.0,31.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2006,9,3.0,0.0,Low,-1.0,-1.8369701987210297e-16,0.0,24.5,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2006,10,3.0,1.0,Low,-0.8660254037844386,0.5000000000000001,0.0,19.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2006,11,3.0,2.0,Low,-0.5000000000000004,0.8660254037844384,1.0,14.8,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2006,12,3.0,1.0,Low,-2.4492935982947064e-16,1.0,2.0,7.0,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2007,1,3.0,1.0,Low,0.49999999999999994,0.8660254037844387,1.0,7.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2007,2,3.0,1.0,Low,0.8660254037844386,0.5000000000000001,1.0,-1.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2007,3,3.0,2.0,Low,1.0,6.123233995736766e-17,1.0,13.0,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2007,4,3.0,2.0,Low,0.8660254037844387,-0.4999999999999998,2.0,23.6,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2007,5,3.0,0.0,Low,0.49999999999999994,-0.8660254037844387,2.0,28.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2007,6,3.0,7.0,Medium,1.2246467991473532e-16,-1.0,0.0,30.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2007,7,3.0,8.0,High,-0.4999999999999997,-0.8660254037844388,7.0,27.8,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2007,8,3.0,0.0,Low,-0.8660254037844384,-0.5000000000000004,8.0,31.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2007,9,3.0,2.0,Low,-1.0,-1.8369701987210297e-16,0.0,30.5,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2007,10,3.0,5.0,Medium,-0.8660254037844386,0.5000000000000001,2.0,23.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2007,11,3.0,4.0,Low,-0.5000000000000004,0.8660254037844384,5.0,12.8,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2007,12,3.0,1.0,Low,-2.4492935982947064e-16,1.0,4.0,6.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2008,1,3.0,0.0,Low,0.49999999999999994,0.8660254037844387,1.0,8.7,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2008,2,3.0,0.0,Low,0.8660254037844386,0.5000000000000001,0.0,5.8,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2008,3,3.0,1.0,Low,1.0,6.123233995736766e-17,0.0,5.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2008,4,3.0,1.0,Low,0.8660254037844387,-0.4999999999999998,1.0,21.7,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2008,5,3.0,3.0,Low,0.49999999999999994,-0.8660254037844387,1.0,22.6,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2008,6,3.0,4.0,Low,1.2246467991473532e-16,-1.0,3.0,28.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2008,7,3.0,4.0,Low,-0.4999999999999997,-0.8660254037844388,4.0,30.3,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2008,8,3.0,1.0,Low,-0.8660254037844384,-0.5000000000000004,4.0,27.0,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2008,9,3.0,1.0,Low,-1.0,-1.8369701987210297e-16,1.0,29.8,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2008,10,3.0,0.0,Low,-0.8660254037844386,0.5000000000000001,1.0,20.0,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2008,11,3.0,5.0,Medium,-0.5000000000000004,0.8660254037844384,0.0,15.5,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2008,12,3.0,2.0,Low,-2.4492935982947064e-16,1.0,5.0,7.6,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2009,1,3.0,2.0,Low,0.49999999999999994,0.8660254037844387,2.0,-1.5,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2009,2,3.0,0.0,Low,0.8660254037844386,0.5000000000000001,2.0,6.3,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2009,3,3.0,1.0,Low,1.0,6.123233995736766e-17,0.0,13.0,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2009,4,3.0,1.0,Low,0.8660254037844387,-0.4999999999999998,1.0,25.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2009,5,3.0,3.0,Low,0.49999999999999994,-0.8660254037844387,1.0,25.7,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2009,6,3.0,3.0,Low,1.2246467991473532e-16,-1.0,3.0,28.5,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2009,7,3.0,2.0,Low,-0.4999999999999997,-0.8660254037844388,3.0,26.6,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2009,8,3.0,4.0,Low,-0.8660254037844384,-0.5000000000000004,2.0,29.3,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2009,9,3.0,5.0,Medium,-1.0,-1.8369701987210297e-16,4.0,23.3,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2009,10,3.0,6.0,Medium,-0.8660254037844386,0.5000000000000001,5.0,14.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2009,11,3.0,3.0,Low,-0.5000000000000004,0.8660254037844384,6.0,15.8,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2009,12,3.0,1.0,Low,-2.4492935982947064e-16,1.0,3.0,5.3,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2010,1,3.0,0.0,Low,0.49999999999999994,0.8660254037844387,1.0,7.5,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2010,2,3.0,0.0,Low,0.8660254037844386,0.5000000000000001,0.0,4.0,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2010,3,3.0,0.0,Low,1.0,6.123233995736766e-17,0.0,13.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2010,4,3.0,2.0,Low,0.8660254037844387,-0.4999999999999998,0.0,23.3,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2010,5,3.0,7.0,Medium,0.49999999999999994,-0.8660254037844387,2.0,32.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2010,6,3.0,5.0,Medium,1.2246467991473532e-16,-1.0,7.0,27.0,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2010,7,3.0,0.0,Low,-0.4999999999999997,-0.8660254037844388,5.0,31.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2010,8,3.0,1.0,Low,-0.8660254037844384,-0.5000000000000004,0.0,29.7,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2010,9,3.0,0.0,Low,-1.0,-1.8369701987210297e-16,1.0,30.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2010,10,3.0,2.0,Low,-0.8660254037844386,0.5000000000000001,0.0,16.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2010,11,3.0,0.0,Low,-0.5000000000000004,0.8660254037844384,2.0,10.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2010,12,3.0,0.0,Low,-2.4492935982947064e-16,1.0,0.0,8.8,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2011,1,3.0,0.0,Low,0.49999999999999994,0.8660254037844387,0.0,4.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2011,2,3.0,3.0,Low,0.8660254037844386,0.5000000000000001,0.0,7.0,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2011,3,3.0,2.0,Low,1.0,6.123233995736766e-17,3.0,8.6,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2011,4,3.0,5.0,Medium,0.8660254037844387,-0.4999999999999998,2.0,21.0,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2011,5,3.0,3.0,Low,0.49999999999999994,-0.8660254037844387,5.0,25.6,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2011,6,3.0,2.0,Low,1.2246467991473532e-16,-1.0,3.0,29.8,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2011,7,3.0,1.0,Low,-0.4999999999999997,-0.8660254037844388,2.0,32.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2011,8,3.0,7.0,Medium,-0.8660254037844384,-0.5000000000000004,1.0,28.6,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2011,9,3.0,2.0,Low,-1.0,-1.8369701987210297e-16,7.0,27.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2011,10,3.0,2.0,Low,-0.8660254037844386,0.5000000000000001,2.0,21.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2011,11,3.0,4.0,Low,-0.5000000000000004,0.8660254037844384,2.0,15.6,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2011,12,3.0,3.0,Low,-2.4492935982947064e-16,1.0,4.0,7.7,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2012,1,3.0,3.0,Low,0.49999999999999994,0.8660254037844387,3.0,3.3,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2012,2,3.0,0.0,Low,0.8660254037844386,0.5000000000000001,3.0,4.3,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2012,3,3.0,1.0,Low,1.0,6.123233995736766e-17,0.0,23.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2012,4,3.0,3.0,Low,0.8660254037844387,-0.4999999999999998,1.0,25.3,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2012,5,3.0,1.0,Low,0.49999999999999994,-0.8660254037844387,3.0,27.7,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2012,6,3.0,2.0,Low,1.2246467991473532e-16,-1.0,1.0,31.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2012,7,3.0,6.0,Medium,-0.4999999999999997,-0.8660254037844388,2.0,31.8,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2012,8,3.0,3.0,Low,-0.8660254037844384,-0.5000000000000004,6.0,30.8,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2012,9,3.0,4.0,Low,-1.0,-1.8369701987210297e-16,3.0,25.5,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2012,10,3.0,4.0,Low,-0.8660254037844386,0.5000000000000001,4.0,19.6,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2012,11,3.0,2.0,Low,-0.5000000000000004,0.8660254037844384,4.0,15.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2012,12,3.0,1.0,Low,-2.4492935982947064e-16,1.0,2.0,10.5,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2013,1,3.0,0.0,Low,0.49999999999999994,0.8660254037844387,1.0,8.3,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2013,2,3.0,1.0,Low,0.8660254037844386,0.5000000000000001,0.0,2.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2013,3,3.0,1.0,Low,1.0,6.123233995736766e-17,1.0,10.7,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2013,4,3.0,5.0,Medium,0.8660254037844387,-0.4999999999999998,1.0,19.6,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2013,5,3.0,2.0,Low,0.49999999999999994,-0.8660254037844387,5.0,28.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2013,6,3.0,2.0,Low,1.2246467991473532e-16,-1.0,2.0,27.8,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2013,7,3.0,5.0,Medium,-0.4999999999999997,-0.8660254037844388,2.0,30.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2013,8,3.0,1.0,Low,-0.8660254037844384,-0.5000000000000004,5.0,27.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2013,9,3.0,3.0,Low,-1.0,-1.8369701987210297e-16,1.0,26.8,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2013,10,3.0,1.0,Low,-0.8660254037844386,0.5000000000000001,3.0,22.0,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2013,11,3.0,1.0,Low,-0.5000000000000004,0.8660254037844384,1.0,15.0,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2013,12,3.0,0.0,Low,-2.4492935982947064e-16,1.0,1.0,7.0,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2014,1,3.0,3.0,Low,0.49999999999999994,0.8660254037844387,0.0,6.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2014,2,3.0,0.0,Low,0.8660254037844386,0.5000000000000001,3.0,3.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2014,3,3.0,6.0,Medium,1.0,6.123233995736766e-17,0.0,4.6,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2014,4,3.0,4.0,Low,0.8660254037844387,-0.4999999999999998,6.0,23.5,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2014,5,3.0,3.0,Low,0.49999999999999994,-0.8660254037844387,4.0,25.3,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2014,6,3.0,0.0,Low,1.2246467991473532e-16,-1.0,3.0,27.3,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2014,7,3.0,5.0,Medium,-0.4999999999999997,-0.8660254037844388,0.0,30.7,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2014,8,3.0,5.0,Medium,-0.8660254037844384,-0.5000000000000004,5.0,27.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2014,9,3.0,4.0,Low,-1.0,-1.8369701987210297e-16,5.0,28.5,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2014,10,3.0,1.0,Low,-0.8660254037844386,0.5000000000000001,4.0,21.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2014,11,3.0,2.0,Low,-0.5000000000000004,0.8660254037844384,1.0,14.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2014,12,3.0,4.0,Low,-2.4492935982947064e-16,1.0,2.0,7.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2015,1,3.0,1.0,Low,0.49999999999999994,0.8660254037844387,4.0,3.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2015,2,3.0,1.0,Low,0.8660254037844386,0.5000000000000001,1.0,-4.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2015,3,3.0,0.0,Low,1.0,6.123233995736766e-17,1.0,5.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2015,4,3.0,3.0,Low,0.8660254037844387,-0.4999999999999998,0.0,20.0,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2015,5,3.0,7.0,Medium,0.49999999999999994,-0.8660254037844387,3.0,28.3,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2015,6,3.0,2.0,Low,1.2246467991473532e-16,-1.0,7.0,24.3,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2015,7,3.0,3.0,Low,-0.4999999999999997,-0.8660254037844388,2.0,30.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2015,8,3.0,2.0,Low,-0.8660254037844384,-0.5000000000000004,3.0,28.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2015,9,3.0,2.0,Low,-1.0,-1.8369701987210297e-16,2.0,29.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2015,10,3.0,4.0,Low,-0.8660254037844386,0.5000000000000001,2.0,20.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2015,11,3.0,1.0,Low,-0.5000000000000004,0.8660254037844384,4.0,16.5,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2015,12,3.0,0.0,Low,-2.4492935982947064e-16,1.0,1.0,13.6,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2016,1,3.0,1.0,Low,0.49999999999999994,0.8660254037844387,0.0,4.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2016,2,3.0,0.0,Low,0.8660254037844386,0.5000000000000001,1.0,6.0,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2016,3,3.0,0.0,Low,1.0,6.123233995736766e-17,0.0,11.8,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2016,4,3.0,3.0,Low,0.8660254037844387,-0.4999999999999998,0.0,19.3,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2016,5,3.0,2.0,Low,0.49999999999999994,-0.8660254037844387,3.0,28.8,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2016,6,3.0,4.0,Low,1.2246467991473532e-16,-1.0,2.0,30.0,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2016,7,3.0,4.0,Low,-0.4999999999999997,-0.8660254037844388,4.0,30.3,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2016,8,3.0,2.0,Low,-0.8660254037844384,-0.5000000000000004,4.0,29.7,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2016,9,3.0,3.0,Low,-1.0,-1.8369701987210297e-16,2.0,27.6,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2016,10,3.0,2.0,Low,-0.8660254037844386,0.5000000000000001,3.0,21.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2016,11,3.0,3.0,Low,-0.5000000000000004,0.8660254037844384,2.0,13.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2016,12,3.0,1.0,Low,-2.4492935982947064e-16,1.0,3.0,6.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2017,1,3.0,0.0,Low,0.49999999999999994,0.8660254037844387,1.0,4.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2017,2,3.0,0.0,Low,0.8660254037844386,0.5000000000000001,0.0,13.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2017,3,3.0,0.0,Low,1.0,6.123233995736766e-17,0.0,8.3,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2017,4,3.0,4.0,Low,0.8660254037844387,-0.4999999999999998,0.0,22.7,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2017,5,3.0,2.0,Low,0.49999999999999994,-0.8660254037844387,4.0,26.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2017,6,3.0,3.0,Low,1.2246467991473532e-16,-1.0,2.0,29.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2017,7,3.0,0.0,Low,-0.4999999999999997,-0.8660254037844388,3.0,26.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2017,8,3.0,2.0,Low,-0.8660254037844384,-0.5000000000000004,0.0,26.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2017,9,3.0,3.0,Low,-1.0,-1.8369701987210297e-16,2.0,28.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2017,10,3.0,2.0,Low,-0.8660254037844386,0.5000000000000001,3.0,23.3,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2017,11,3.0,0.0,Low,-0.5000000000000004,0.8660254037844384,2.0,13.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2017,12,3.0,4.0,Low,-2.4492935982947064e-16,1.0,0.0,7.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2018,1,3.0,2.0,Low,0.49999999999999994,0.8660254037844387,4.0,7.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2018,2,3.0,3.0,Low,0.8660254037844386,0.5000000000000001,2.0,9.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2018,3,3.0,0.0,Low,1.0,6.123233995736766e-17,3.0,9.7,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2018,4,3.0,1.0,Low,0.8660254037844387,-0.4999999999999998,0.0,18.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2018,5,3.0,3.0,Low,0.49999999999999994,-0.8660254037844387,1.0,27.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2018,6,3.0,3.0,Low,1.2246467991473532e-16,-1.0,3.0,27.7,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2018,7,3.0,7.0,Medium,-0.4999999999999997,-0.8660254037844388,3.0,32.8,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2018,8,3.0,2.0,Low,-0.8660254037844384,-0.5000000000000004,7.0,30.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2018,9,3.0,1.0,Low,-1.0,-1.8369701987210297e-16,2.0,29.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2018,10,3.0,3.0,Low,-0.8660254037844386,0.5000000000000001,1.0,24.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2018,11,3.0,1.0,Low,-0.5000000000000004,0.8660254037844384,3.0,9.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2018,12,3.0,2.0,Low,-2.4492935982947064e-16,1.0,1.0,7.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2019,1,3.0,5.0,Medium,0.49999999999999994,0.8660254037844387,2.0,2.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2019,2,3.0,2.0,Low,0.8660254037844386,0.5000000000000001,5.0,5.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2019,3,3.0,4.0,Low,1.0,6.123233995736766e-17,2.0,9.8,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2019,4,3.0,1.0,Low,0.8660254037844387,-0.4999999999999998,4.0,16.5,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2019,5,3.0,2.0,Low,0.49999999999999994,-0.8660254037844387,1.0,21.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2019,6,3.0,7.0,Medium,1.2246467991473532e-16,-1.0,2.0,27.2,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2019,7,3.0,2.0,Low,-0.4999999999999997,-0.8660254037844388,7.0,31.7,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2019,8,3.0,1.0,Low,-0.8660254037844384,-0.5000000000000004,2.0,27.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2019,9,3.0,2.0,Low,-1.0,-1.8369701987210297e-16,1.0,25.4,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2019,10,3.0,3.0,Low,-0.8660254037844386,0.5000000000000001,2.0,16.9,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2019,11,3.0,0.0,Low,-0.5000000000000004,0.8660254037844384,3.0,9.7,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2019,12,3.0,2.0,Low,-2.4492935982947064e-16,1.0,0.0,6.6,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2020,1,3.0,3.0,Low,0.49999999999999994,0.8660254037844387,2.0,4.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2020,2,3.0,0.0,Low,0.8660254037844386,0.5000000000000001,3.0,5.5,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2020,3,3.0,0.0,Low,1.0,6.123233995736766e-17,0.0,14.1,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
2020,4,3.0,3.0,Low,0.8660254037844387,-0.4999999999999998,0.0,15.7,1645.0,1233617.0,10148.0,8572.0,4.0,1.100185960018596
